read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:05:18 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:05:18 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:05:18 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:05:54 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:05:54 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:05:54 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:05:54 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:05:54 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:05:54 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:07:34 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:07:34 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:07:34 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:07:34 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:07:34 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:07:34 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:09:40 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:09:40 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:09:40 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:09:40 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:09:40 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:09:40 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:13:37 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:13:37 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:13:37 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:13:37 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:13:37 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:13:37 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:14:50 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:14:50 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:14:50 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:14:50 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:14:50 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:14:50 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:18:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:18:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:18:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:18:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:18:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:18:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:19:55 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:19:55 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:19:55 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:19:55 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:19:55 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:19:55 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:21:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:21:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:21:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:21:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:21:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:21:29 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:23:32 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:23:32 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:23:32 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:23:32 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\standups.csv,Mon May 06 11:23:32 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\newevents.csv,Mon May 06 11:23:32 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\events.csv,Mon May 06 11:23:48 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\concerts.csv,Mon May 06 11:23:48 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\movies.csv,Mon May 06 11:23:48 EEST 2019
read from C:\Users\Teodora\Documents\fmi\ANUL 2\semestrul2\PAO\OnlineTickets\Files\plays.csv,Mon May 06 11:23:48 EEST 2019
